Round,GCN_FedMH,GCN_FedMH_incremental,GCN_FedAvg,GCN_FedAvg_incremental,GCN_FedSem_FT,GCN_FedSem_FT_incremental,GCN_FedMatch_FT,GCN_FedMatch_FT_incremental,GCN_FLwF,GCN_FLwF_incremental
1,0.5873983739837398,0.6124401913875599,0.5873983739837398,0.6742424242424243,0.2899274047186932,0.6424242424242425,0.5092476489028214,0.8246860933428096,0.5873983739837398,0.8246860933428096
2,0.5873983739837398,0.6124401913875599,0.5873983739837398,0.6124401913875599,0.3027536231884057,0.6742424242424243,0.5092476489028214,0.8246860933428096,0.5873983739837398,0.8246860933428096
3,0.5873983739837398,0.6124401913875599,0.5666666666666667,0.5896805896805897,0.3027536231884057,0.6742424242424243,0.5092476489028214,0.8246860933428096,0.5873983739837398,0.8246860933428096
4,0.5873983739837398,0.6124401913875599,0.5448717948717949,0.5896805896805897,0.3027536231884057,0.6742424242424243,0.5092476489028214,0.8246860933428096,0.5873983739837398,0.8246860933428096
5,0.5873983739837398,0.6124401913875599,0.4681818181818182,0.5896805896805897,0.25,0.6742424242424243,0.5092476489028214,0.8246860933428096,0.5873983739837398,0.8246860933428096
6,0.5873983739837398,0.6124401913875599,0.3053613053613053,0.6124401913875599,0.25,0.6742424242424243,0.5092476489028214,0.8246860933428096,0.5873983739837398,0.8246860933428096
7,0.5873983739837398,0.6124401913875599,0.4166666666666667,0.5896805896805897,0.25,0.7069147069147068,0.5092476489028214,0.8246860933428096,0.5873983739837398,0.8246860933428096
8,0.5873983739837398,0.6124401913875599,0.2666666666666666,0.6124401913875599,0.2781159420289855,0.6124401913875599,0.5092476489028214,0.8246860933428096,0.5873983739837398,0.8246860933428096
9,0.5873983739837398,0.6124401913875599,0.4166666666666667,0.5896805896805897,0.2781159420289855,0.7069147069147068,0.5037878787878788,0.8246860933428096,0.6749999999999999,0.8246860933428096
10,0.5873983739837398,0.6124401913875599,0.4166666666666667,0.5896805896805897,0.2781159420289855,0.6742424242424243,0.5036722464780019,0.8578175787728026,0.6749999999999999,0.8578175787728026
11,0.7575757575757575,0.8004434589800443,0.7575757575757575,0.7772727272727273,0.4895833333333334,0.8181818181818182,0.5675716900549115,0.6888633754305395,0.7575757575757575,0.7119402985074627
12,0.7575757575757575,0.8004434589800443,0.7575757575757575,0.7772727272727273,0.4895833333333334,0.8181818181818182,0.5675716900549115,0.6888633754305395,0.7575757575757575,0.7119402985074627
13,0.7575757575757575,0.8004434589800443,0.7575757575757575,0.8004434589800443,0.5272727272727272,0.7858897858897861,0.5675716900549115,0.6966860612193271,0.7575757575757575,0.7193783150363883
14,0.7575757575757575,0.8004434589800443,0.7575757575757575,0.8004434589800443,0.5272727272727272,0.7858897858897861,0.5675716900549115,0.6966860612193271,0.7575757575757575,0.7193783150363883
15,0.7575757575757575,0.8004434589800443,0.7364341085271319,0.8004434589800443,0.5272727272727272,0.8181818181818182,0.5675716900549115,0.7254676842034173,0.7142857142857144,0.7193783150363883
16,0.7575757575757575,0.8004434589800443,0.7142857142857144,0.8004434589800443,0.5272727272727272,0.8181818181818182,0.587022583328002,0.7416919976775163,0.7575757575757575,0.7193783150363883
17,0.7575757575757575,0.8004434589800443,0.7364341085271319,0.8004434589800443,0.5272727272727272,0.8181818181818182,0.5967487373737375,0.7518156344713215,0.7364341085271319,0.7193783150363883
18,0.7575757575757575,0.8004434589800443,0.7142857142857144,0.8004434589800443,0.5272727272727272,0.8181818181818182,0.5675716900549115,0.7518156344713215,0.7142857142857144,0.7193783150363883
19,0.7575757575757575,0.7772727272727273,0.7142857142857144,0.8004434589800443,0.5272727272727272,0.8181818181818182,0.5806973848069737,0.7872705438325613,0.7142857142857144,0.8104287882620794
20,0.7575757575757575,0.7772727272727273,0.7142857142857144,0.8004434589800443,0.5272727272727272,0.8181818181818182,0.5933222183222183,0.8104287882620794,0.7142857142857144,0.8104287882620794
21,0.8166666666666668,0.6124401913875599,0.8166666666666668,0.6124401913875599,0.7457264957264957,0.6106951871657753,0.6892009264620729,0.7324888164220912,0.8166666666666668,0.7324888164220912
22,0.8166666666666668,0.6124401913875599,0.8166666666666668,0.6124401913875599,0.7457264957264957,0.6424242424242425,0.6892009264620729,0.7324888164220912,0.8166666666666668,0.7324888164220912
23,0.8166666666666668,0.6124401913875599,0.7954545454545453,0.6124401913875599,0.7457264957264957,0.6424242424242425,0.6892009264620729,0.7324888164220912,0.8166666666666668,0.7324888164220912
24,0.8166666666666668,0.6124401913875599,0.7954545454545453,0.6124401913875599,0.7457264957264957,0.6424242424242425,0.6892009264620729,0.7324888164220912,0.8166666666666668,0.7324888164220912
25,0.8166666666666668,0.6124401913875599,0.863953488372093,0.6124401913875599,0.7457264957264957,0.6424242424242425,0.6892009264620729,0.7324888164220912,0.8166666666666668,0.7324888164220912
26,0.8166666666666668,0.6124401913875599,0.863953488372093,0.6124401913875599,0.775,0.6424242424242425,0.6892009264620729,0.7324888164220912,0.7954545454545453,0.7324888164220912
27,0.8166666666666668,0.6124401913875599,0.863953488372093,0.6124401913875599,0.775,0.6424242424242425,0.6892009264620729,0.7324888164220912,0.8166666666666668,0.7324888164220912
28,0.7954545454545453,0.6124401913875599,0.863953488372093,0.6124401913875599,0.775,0.6424242424242425,0.6892009264620729,0.7324888164220912,0.7954545454545453,0.7324888164220912
29,0.7954545454545453,0.6124401913875599,0.863953488372093,0.6124401913875599,0.7457264957264957,0.6424242424242425,0.7018890200708382,0.7324888164220912,0.7954545454545453,0.7324888164220912
30,0.7954545454545453,0.6124401913875599,0.863953488372093,0.5896805896805897,0.7457264957264957,0.6424242424242425,0.6892009264620729,0.7324888164220912,0.7954545454545453,0.7324888164220912
31,0.8166666666666667,0.8886363636363637,0.8166666666666667,0.6877005347593584,0.673076923076923,0.4946708463949843,0.7073765494818126,0.660100856262903,0.8166666666666667,0.6994833524684271
32,0.8166666666666667,0.8886363636363637,0.8166666666666667,0.7212121212121212,0.673076923076923,0.6877005347593584,0.7073765494818126,0.6876422771828301,0.8166666666666667,0.6994833524684271
33,0.8166666666666667,0.8517482517482518,0.8166666666666667,0.7212121212121212,0.673076923076923,0.6877005347593584,0.7073765494818126,0.7205220374793742,0.8166666666666667,0.7601327296908795
34,0.8166666666666667,0.8517482517482518,0.8166666666666667,0.7212121212121212,0.673076923076923,0.6877005347593584,0.7073765494818126,0.7407082235879427,0.8166666666666667,0.8282397536128879
35,0.8166666666666667,0.7858897858897861,0.8166666666666667,0.7537878787878788,0.673076923076923,0.6877005347593584,0.7380733005733006,0.7601327296908795,0.8166666666666667,0.8282397536128879
36,0.8166666666666667,0.8358585858585859,0.8166666666666667,0.6877005347593584,0.673076923076923,0.6877005347593584,0.7380733005733006,0.7731196956394499,0.8166666666666667,0.8455003892104107
37,0.8166666666666667,0.8358585858585859,0.8166666666666667,0.7537878787878788,0.673076923076923,0.6877005347593584,0.7380733005733006,0.8104653204565407,0.8166666666666667,0.8623031401920461
38,0.8166666666666667,0.8358585858585859,0.8166666666666667,0.8181818181818182,0.673076923076923,0.652892561983471,0.7380733005733006,0.8455003892104107,0.8166666666666667,0.878698612202147
39,0.8166666666666667,0.800865800865801,0.8166666666666667,0.8181818181818182,0.673076923076923,0.652892561983471,0.7658709450357407,0.878698612202147,0.8166666666666667,0.878698612202147
40,0.8166666666666667,0.800865800865801,0.8166666666666667,0.8181818181818182,0.673076923076923,0.6877005347593584,0.7658709450357407,0.9258819983481492,0.8166666666666667,0.8623031401920461
41,,0.6877005347593584,,0.752913752913753,,0.5376623376623377,,0.5156674414046093,,0.4725012255285418
42,,0.6164772727272727,,0.752913752913753,,0.4488636363636363,,0.5290100879004188,,0.5048015735277103
43,,0.6164772727272727,,0.7002457002457003,,0.4488636363636363,,0.5762090112290331,,0.5228930093826696
44,,0.5781637717121588,,0.752913752913753,,0.5376623376623377,,0.6168249660786974,,0.5557969397700718
45,,0.5781637717121588,,0.752913752913753,,0.6164772727272727,,0.6487562189054726,,0.6502286582678387
46,,0.5781637717121588,,0.752913752913753,,0.4488636363636363,,0.7414733561110112,,0.6942430703624733
47,,0.5781637717121588,,0.7272727272727273,,0.652892561983471,,0.7414733561110112,,0.7524007867638551
48,,0.4946708463949843,,0.752913752913753,,0.5376623376623377,,0.7859701492537314,,0.7718882553920687
49,,0.5376623376623377,,0.7002457002457003,,0.4946708463949843,,0.8001003386429197,,0.8165458422174839
50,,0.5275974025974025,,0.7272727272727273,,0.4946708463949843,,0.8327180539541839,,0.8183752905267284
51,,0.6296296296296295,,0.8888888888888888,,0.7777777777777778,,0.7536090041595301,,0.7143768337798189
52,,0.6296296296296295,,0.8888888888888888,,0.8074074074074074,,0.7536090041595301,,0.7610726853537192
53,,0.711111111111111,,0.8888888888888888,,0.7455197132616488,,0.7610726853537192,,0.7610726853537192
54,,0.7455197132616488,,0.8888888888888888,,0.8074074074074074,,0.7610726853537192,,0.7610726853537192
55,,0.7777777777777778,,0.8888888888888888,,0.7455197132616488,,0.7610726853537192,,0.7610726853537192
56,,0.8080808080808081,,0.8888888888888888,,0.8074074074074074,,0.7610726853537192,,0.7610726853537192
