Round,GCN_FedMH,GCN_FedMH_incremental,GCN_FedAvg,GCN_FedAvg_incremental,GCN_FedSem_FT,GCN_FedSem_FT_incremental,GCN_FedMatch_FT,GCN_FedMatch_FT_incremental,GCN_FLwF,GCN_FLwF_incremental
1,0.8166666666666667,0.0357142857142857,0.4246031746031746,0.7912087912087912,0.0277777777777777,0.7142857142857143,0.5333333333333334,0.0808080808080808,0.8166666666666667,0.6805555555555557
2,0.8166666666666667,0.0357142857142857,0.8166666666666667,0.7912087912087912,0.0277777777777777,0.7142857142857143,0.5333333333333334,0.0808080808080808,0.8166666666666667,0.6805555555555557
3,0.8166666666666667,0.0357142857142857,0.8166666666666667,0.7912087912087912,0.0277777777777777,0.7142857142857143,0.5333333333333334,0.0808080808080808,0.8166666666666667,0.6805555555555557
4,0.8166666666666667,0.0357142857142857,0.8166666666666667,0.7912087912087912,0.0277777777777777,0.7142857142857143,0.5333333333333334,0.0808080808080808,0.8166666666666667,0.6805555555555557
5,0.8166666666666667,0.0357142857142857,0.891025641025641,0.7912087912087912,0.0277777777777777,0.7142857142857143,0.5333333333333334,0.0808080808080808,0.8166666666666667,0.6805555555555557
6,0.8166666666666667,0.0357142857142857,0.8166666666666667,0.7912087912087912,0.0277777777777777,0.7142857142857143,0.5333333333333334,0.0808080808080808,0.8166666666666667,0.6805555555555557
7,0.8166666666666667,0.0357142857142857,0.891025641025641,0.7912087912087912,0.25,0.7142857142857143,0.5333333333333334,0.0808080808080808,0.8166666666666667,0.6805555555555557
8,0.8166666666666667,0.0357142857142857,0.7916666666666666,0.7912087912087912,0.25,0.7142857142857143,0.5333333333333334,0.0808080808080808,0.8166666666666667,0.6805555555555557
9,0.8166666666666667,0.0357142857142857,0.891025641025641,0.7912087912087912,0.5666666666666667,0.7142857142857143,0.5333333333333334,0.0808080808080808,0.8166666666666667,0.6805555555555557
10,0.8166666666666667,0.0357142857142857,0.891025641025641,0.7912087912087912,0.4246031746031746,0.7142857142857143,0.5333333333333334,0.0808080808080808,0.8166666666666667,0.6805555555555557
11,0.5333333333333333,0.0277777777777777,0.5333333333333333,0.8166666666666667,0.6666666666666666,0.75,0.8166666666666667,0.1,0.5333333333333333,0.6428571428571428
12,0.1666666666666666,0.0277777777777777,0.5333333333333333,0.8166666666666667,0.4444444444444443,0.75,0.0277777777777777,0.1,0.5333333333333333,0.6428571428571428
13,0.1666666666666666,0.0277777777777777,0.5333333333333333,0.8166666666666667,0.4444444444444443,0.75,0.0277777777777777,0.1,0.5333333333333333,0.6428571428571428
14,0.1666666666666666,0.0277777777777777,0.5333333333333333,0.8166666666666667,0.4444444444444443,0.75,0.0277777777777777,0.1,0.5333333333333333,0.6428571428571428
15,0.1666666666666666,0.0277777777777777,0.5333333333333333,0.8166666666666667,0.4444444444444443,0.75,0.0277777777777777,0.1,0.5333333333333333,0.6428571428571428
16,0.1666666666666666,0.0277777777777777,0.5333333333333333,0.8166666666666667,0.4444444444444443,0.75,0.0277777777777777,0.1,0.5333333333333333,0.6428571428571428
17,0.1666666666666666,0.0277777777777777,0.5333333333333333,0.8166666666666667,0.4444444444444443,0.673076923076923,0.0277777777777777,0.1,0.5333333333333333,0.6428571428571428
18,0.1666666666666666,0.0277777777777777,0.5333333333333333,0.8166666666666667,0.4444444444444443,0.673076923076923,0.0277777777777777,0.1,0.5333333333333333,0.6428571428571428
19,0.1666666666666666,0.0277777777777777,0.5333333333333333,0.8166666666666667,0.4444444444444443,0.673076923076923,0.0277777777777777,0.1,0.5333333333333333,0.6428571428571428
20,0.1666666666666666,0.0277777777777777,0.5333333333333333,0.8166666666666667,0.4444444444444443,0.673076923076923,0.0277777777777777,0.1,0.5333333333333333,0.6428571428571428
21,0.0357142857142857,0.0357142857142857,0.7912087912087912,0.7912087912087912,0.7912087912087912,0.7912087912087912,0.1666666666666666,0.0277777777777777,0.7142857142857143,0.8166666666666667
22,0.0357142857142857,0.0357142857142857,0.7912087912087912,0.7912087912087912,0.7912087912087912,0.7912087912087912,0.1666666666666666,0.0277777777777777,0.7142857142857143,0.8166666666666667
23,0.0357142857142857,0.0357142857142857,0.7912087912087912,0.7912087912087912,0.7142857142857143,0.7912087912087912,0.1666666666666666,0.0277777777777777,0.7142857142857143,0.8166666666666667
24,0.0357142857142857,0.0357142857142857,0.7912087912087912,0.7912087912087912,0.7142857142857143,0.7912087912087912,0.1666666666666666,0.0277777777777777,0.7142857142857143,0.8166666666666667
25,0.0357142857142857,0.0357142857142857,0.7912087912087912,0.7912087912087912,0.7142857142857143,0.7912087912087912,0.1666666666666666,0.0277777777777777,0.7142857142857143,0.8166666666666667
26,0.0357142857142857,0.0357142857142857,0.7912087912087912,0.7912087912087912,0.7142857142857143,0.7912087912087912,0.1666666666666666,0.0277777777777777,0.7142857142857143,0.8166666666666667
27,0.0357142857142857,0.0357142857142857,0.7912087912087912,0.7912087912087912,0.7142857142857143,0.7912087912087912,0.1666666666666666,0.0277777777777777,0.7142857142857143,0.8166666666666667
28,0.0357142857142857,0.0357142857142857,0.7912087912087912,0.7912087912087912,0.7142857142857143,0.7912087912087912,0.1666666666666666,0.0277777777777777,0.7912087912087912,0.8166666666666667
29,0.0357142857142857,0.0357142857142857,0.7912087912087912,0.7912087912087912,0.7142857142857143,0.7912087912087912,0.1666666666666666,0.0277777777777777,0.7912087912087912,0.8166666666666667
30,0.0357142857142857,0.0357142857142857,0.7912087912087912,0.7912087912087912,0.7142857142857143,0.7912087912087912,0.1666666666666666,0.0277777777777777,0.7912087912087912,0.8166666666666667
31,0.0666666666666666,0.0666666666666666,0.7111111111111111,0.7111111111111111,0.7111111111111111,0.7111111111111111,0.1,0.1,0.7111111111111111,0.6428571428571428
32,0.0666666666666666,0.0666666666666666,0.7111111111111111,0.7111111111111111,0.7111111111111111,0.7111111111111111,0.1,0.1,0.7111111111111111,0.6428571428571428
33,0.0666666666666666,0.0666666666666666,0.7111111111111111,0.7111111111111111,0.7111111111111111,0.7111111111111111,0.1,0.1,0.7111111111111111,0.6428571428571428
34,0.0666666666666666,0.0666666666666666,0.6,0.7111111111111111,0.7111111111111111,0.7111111111111111,0.1,0.1,0.7111111111111111,0.6428571428571428
35,0.0666666666666666,0.0666666666666666,0.7111111111111111,0.7111111111111111,0.7111111111111111,0.7111111111111111,0.1,0.1,0.7111111111111111,0.6428571428571428
36,0.0666666666666666,0.0666666666666666,0.7111111111111111,0.7111111111111111,0.7111111111111111,0.7111111111111111,0.1,0.1,0.7111111111111111,0.6428571428571428
37,0.0666666666666666,0.0666666666666666,0.7111111111111111,0.7111111111111111,0.7111111111111111,0.7111111111111111,0.1,0.1,0.7111111111111111,0.6428571428571428
38,0.0666666666666666,0.0666666666666666,0.6,0.7111111111111111,0.7111111111111111,0.7111111111111111,0.1,0.1,0.7111111111111111,0.6428571428571428
39,0.0666666666666666,0.0666666666666666,0.6,0.7111111111111111,0.7111111111111111,0.7111111111111111,0.1,0.1,0.7111111111111111,0.6428571428571428
40,0.0666666666666666,0.0666666666666666,0.6,0.7111111111111111,0.7111111111111111,0.7111111111111111,0.1,0.1,0.7111111111111111,0.6428571428571428
41,,0.0,,0.0,,0.5714285714285715,,0.3333333333333333,,0.873015873015873
42,,0.0,,1.0,,1.0,,0.3333333333333333,,0.873015873015873
43,,0.0,,1.0,,1.0,,0.3333333333333333,,0.873015873015873
44,,0.0,,1.0,,1.0,,0.3333333333333333,,0.873015873015873
45,,0.0,,1.0,,0.888888888888889,,0.3333333333333333,,0.873015873015873
46,,0.0,,1.0,,1.0,,0.3333333333333333,,0.873015873015873
47,,0.0,,1.0,,1.0,,0.3333333333333333,,0.873015873015873
48,,0.0,,1.0,,0.888888888888889,,0.3333333333333333,,0.873015873015873
49,,0.0,,1.0,,0.888888888888889,,0.3333333333333333,,0.873015873015873
50,,0.0,,1.0,,0.5714285714285715,,0.3333333333333333,,0.873015873015873
51,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,0.126984126984127,,0.5194805194805194
52,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,0.126984126984127,,0.5194805194805194
53,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,0.126984126984127,,0.5194805194805194
54,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,0.126984126984127,,0.5952380952380951
55,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,0.126984126984127,,0.5194805194805194
56,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,0.126984126984127,,0.5194805194805194
57,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,0.126984126984127,,0.5194805194805194
58,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,0.126984126984127,,0.5194805194805194
59,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,0.126984126984127,,0.5194805194805194
60,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,0.126984126984127,,0.5194805194805194
61,,0.0,,1.0,,1.0,,0.0808080808080808,,0.5555555555555556
62,,0.0,,1.0,,1.0,,0.0808080808080808,,0.6805555555555557
63,,0.0,,1.0,,1.0,,0.0808080808080808,,0.6805555555555557
64,,0.0,,1.0,,1.0,,0.0808080808080808,,0.6805555555555557
65,,0.0,,1.0,,1.0,,0.0808080808080808,,0.6805555555555557
66,,0.0,,1.0,,1.0,,0.0808080808080808,,0.6805555555555557
67,,0.0,,1.0,,1.0,,0.0808080808080808,,0.6805555555555557
68,,0.0,,1.0,,1.0,,0.0808080808080808,,0.6805555555555557
69,,0.0,,1.0,,1.0,,0.0808080808080808,,0.6805555555555557
70,,0.0,,1.0,,1.0,,0.0808080808080808,,0.6805555555555557
71,,0.0,,1.0,,1.0,,0.0808080808080808,,0.6222222222222222
72,,0.0,,1.0,,1.0,,0.0808080808080808,,0.6222222222222222
73,,0.0,,1.0,,1.0,,0.0808080808080808,,0.6222222222222222
74,,0.0,,1.0,,1.0,,0.0808080808080808,,0.6805555555555557
75,,0.0,,1.0,,1.0,,0.0808080808080808,,0.6805555555555557
76,,0.0,,1.0,,1.0,,0.0808080808080808,,0.6805555555555557
77,,0.0,,1.0,,1.0,,0.0808080808080808,,0.6805555555555557
78,,0.0,,1.0,,1.0,,0.0808080808080808,,0.6805555555555557
79,,0.0,,1.0,,1.0,,0.0808080808080808,,0.6805555555555557
80,,0.0,,1.0,,1.0,,0.0808080808080808,,0.6805555555555557
